STATE,DISTRICT,YEAR,CROP,AREA,PRODUCTION,YIELD,SEASON,ph,organic matter(%),Available Nitrogen(Kg./Ha.),Available Phosphorus(Kg./Ha.),Available Potash(Kg./Ha.),TOTAL RAINFALL PER YEAR(mm)
BIHAR,Arhasia,2001,MESTA,2533,18069,7.13,KHARIF,,,,,,
BIHAR,Arhasia,2001,MOONG,1370,934,0.68,KHARIF,,,,,,
BIHAR,Arhasia,2001,ONION,458,3792,8.28,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2001,PEAS & BEANS (PULSES),1044,1059,1.01,RABI,,,,,,
BIHAR,Arhasia,2001,RAGI,661,494,0.75,KHARIF,,,,,,
BIHAR,Arhasia,2001,RAPESEED &MUSTARD,3542,2943,0.83,RABI,,,,,,
BIHAR,Arhasia,2001,RICE,29135,21611,0.74,SUMMER,,,,,,
BIHAR,Arhasia,2001,RICE,125223,142114,1.13,TOTAL,,,,,,
BIHAR,Arhasia,2001,RICE,80515,87320,1.08,AUTUMN,,,,,,
BIHAR,Arhasia,2001,SESAMUM,32,16,0.5,KHARIF,,,,,,
BIHAR,Arhasia,2001,SMALL MILLETS,299,224,0.75,KHARIF,,,,,,
BIHAR,Arhasia,2001,SUNFLOWER,1984,2444,1.23,KHARIF,,,,,,
BIHAR,Arhasia,2001,SWEET POTATO,632,7118,11.26,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2001,URAD,1307,727,0.56,KHARIF,,,,,,
BIHAR,Arhasia,2001,WHEAT,60210,108136,1.8,RABI,,,,,,
BIHAR,Arhasia,2001,GARLIC,191,280,1.47,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2001,POTATO,4447,35347,7.95,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2001,RICE,15573,33183,2.13,KHARIF,,,,,,
BIHAR,Arhasia,2001,SUGARCANE,71,3289,46.32,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2001,TURMERIC,157,306,1.95,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,ARHAR (TUR),302,369,1.22,KHARIF,,,,,,
BIHAR,Arhasia,2002,BANANA,431,3741,8.68,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,BARLEY,23,27,1.17,RABI,,,,,,
BIHAR,Arhasia,2002,CORIANDER,80,49,0.61,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,DRY CHILLIES,267,179,0.67,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,DRY GINGER,60,89,1.48,KHARIF,,,,,,
BIHAR,Arhasia,2002,GRAM,509,264,0.52,RABI,,,,,,
BIHAR,Arhasia,2002,GROUNDNUT,,16,,KHARIF,,,,,,
BIHAR,Arhasia,2002,HORSEGRAM,2578,2052,0.8,KHARIF,,,,,,
BIHAR,Arhasia,2002,JOWAR,2696,2723,1.01,KHARIF,,,,,,
BIHAR,Arhasia,2002,KESARI,3863,1785,0.46,RABI,,,,,,
BIHAR,Arhasia,2002,LINSEED,1627,1237,0.76,RABI,,,,,,
BIHAR,Arhasia,2002,MAIZE,3651,6389,1.75,RABI,,,,,,
BIHAR,Arhasia,2002,MAIZE,13569,24950,1.84,TOTAL,,,,,,
BIHAR,Arhasia,2002,MAIZE,6878,13040,1.9,SUMMER,,,,,,
BIHAR,Arhasia,2002,MAIZE,3040,5521,1.82,AUTUMN,,,,,,
BIHAR,Arhasia,2002,MASOOR,2956,2046,0.69,RABI,,,,,,
BIHAR,Arhasia,2002,MESTA,3354,15298,4.56,KHARIF,,,,,,
BIHAR,Arhasia,2002,MOONG,1148,329,0.29,KHARIF,,,,,,
BIHAR,Arhasia,2002,MOONG,8690,5509,0.63,SUMMER,,,,,,
BIHAR,Arhasia,2002,ONION,488,4138,8.48,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,OTHER KHARIF PULSES,,2523,,KHARIF,,,,,,
BIHAR,Arhasia,2002,PEAS & BEANS (PULSES),493,440,0.89,RABI,,,,,,
BIHAR,Arhasia,2002,POTATO,5887,63445,10.78,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,RAGI,1025,870,0.85,KHARIF,,,,,,
BIHAR,Arhasia,2002,RAPESEED &MUSTARD,2965,1646,0.56,RABI,,,,,,
BIHAR,Arhasia,2002,RICE,121557,137119,1.13,TOTAL,,,,,,
BIHAR,Arhasia,2002,RICE,82299,95520,1.16,WINTER,,,,,,
BIHAR,Arhasia,2002,RICE,24475,20930,0.86,AUTUMN,,,,,,
BIHAR,Arhasia,2002,SESAMUM,29,15,0.52,KHARIF,,,,,,
BIHAR,Arhasia,2002,SUGARCANE,173,7126,41.19,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,SUNFLOWER,2307,3171,1.37,KHARIF,,,,,,
BIHAR,Arhasia,2002,SWEET POTATO,642,7932,12.36,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,TURMERIC,306,302,0.99,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,URAD,1174,881,0.75,KHARIF,,,,,,
BIHAR,Arhasia,2002,WHEAT,55849,86810,1.55,RABI,,,,,,
BIHAR,Arhasia,2002,GARLIC,246,363,1.48,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2002,JUTE,29233,203657,6.97,KHARIF,,,,,,
BIHAR,Arhasia,2002,MOONG,9838,5838,0.59,TOTAL,,,,,,
BIHAR,Arhasia,2002,RICE,14783,20669,1.4,SUMMER,,,,,,
BIHAR,Arhasia,2002,SMALL MILLETS,65,48,0.74,KHARIF,,,,,,
BIHAR,Arhasia,2003,ARHAR (TUR),2901,3522,1.21,KHARIF,,,,,,
BIHAR,Arhasia,2003,BARLEY,104,116,1.12,RABI,,,,,,
BIHAR,Arhasia,2003,CORIANDER,103,71,0.69,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,DRY CHILLIES,252,116,0.46,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,DRY GINGER,45,69,1.53,KHARIF,,,,,,
BIHAR,Arhasia,2003,GRAM,5556,2850,0.51,RABI,,,,,,
BIHAR,Arhasia,2003,HORSEGRAM,2428,1792,0.74,KHARIF,,,,,,
BIHAR,Arhasia,2003,JOWAR,23,23,1,KHARIF,,,,,,
BIHAR,Arhasia,2003,JUTE,35497,241380,6.8,KHARIF,,,,,,
BIHAR,Arhasia,2003,KESARI,4409,2196,0.5,RABI,,,,,,
BIHAR,Arhasia,2003,MAIZE,5190,11754,2.26,SUMMER,,,,,,
BIHAR,Arhasia,2003,MAIZE,12216,31183,2.55,TOTAL,,,,,,
BIHAR,Arhasia,2003,MAIZE,3077,6389,2.08,KHARIF,,,,,,
BIHAR,Arhasia,2003,MAIZE,3949,13040,3.3,RABI,,,,,,
BIHAR,Arhasia,2003,MASOOR,285,103,0.36,RABI,,,,,,
BIHAR,Arhasia,2003,MESTA,2321,15628,6.73,KHARIF,,,,,,
BIHAR,Arhasia,2003,MOONG,927,460,0.5,KHARIF,,,,,,
BIHAR,Arhasia,2003,MOONG,8880,5272,0.59,TOTAL,,,,,,
BIHAR,Arhasia,2003,MOONG,7953,4812,0.61,SUMMER,,,,,,
BIHAR,Arhasia,2003,ONION,468,3510,7.5,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,OTHER KHARIF PULSES,,16,,KHARIF,,,,,,
BIHAR,Arhasia,2003,OTHER RABI PULSES,,94,,RABI,,,,,,
BIHAR,Arhasia,2003,PEAS & BEANS (PULSES),778,727,0.93,RABI,,,,,,
BIHAR,Arhasia,2003,POTATO,5665,43615,7.7,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,RAGI,881,209,0.24,KHARIF,,,,,,
BIHAR,Arhasia,2003,RAPESEED &MUSTARD,3153,1454,0.46,RABI,,,,,,
BIHAR,Arhasia,2003,RICE,25038,28924,1.16,AUTUMN,,,,,,
BIHAR,Arhasia,2003,RICE,13862,21226,1.53,SUMMER,,,,,,
BIHAR,Arhasia,2003,RICE,122294,168196,1.38,TOTAL,,,,,,
BIHAR,Arhasia,2003,RICE,83394,118046,1.42,WINTER,,,,,,
BIHAR,Arhasia,2003,SANNHAMP,,784,,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,SESAMUM,30,22,0.73,KHARIF,,,,,,
BIHAR,Arhasia,2003,SMALL MILLETS,262,203,0.77,KHARIF,,,,,,
BIHAR,Arhasia,2003,SUGARCANE,155,6153,39.7,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,SUNFLOWER,2044,3003,1.47,KHARIF,,,,,,
BIHAR,Arhasia,2003,SWEET POTATO,845,12261,14.51,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,TURMERIC,208,206,0.99,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,URAD,1122,836,0.75,KHARIF,,,,,,
BIHAR,Arhasia,2003,WHEAT,53697,52118,0.97,RABI,,,,,,
BIHAR,Arhasia,2003,BANANA,516,4933,9.56,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,GARLIC,222,334,1.5,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2003,GROUNDNUT,,31,,KHARIF,,,,,,
BIHAR,Arhasia,2003,LINSEED,1709,1340,0.78,RABI,,,,,,
BIHAR,Arhasia,2004,ARHAR (TUR),1181,1457,1.23,KHARIF,,,,,,
BIHAR,Arhasia,2004,BARLEY,56,59,1.05,RABI,,,,,,
BIHAR,Arhasia,2004,CORIANDER,96,63,0.66,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,GARLIC,186,280,1.51,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,GRAM,2142,1786,0.83,RABI,,,,,,
BIHAR,Arhasia,2004,GROUNDNUT,,23,,KHARIF,,,,,,
BIHAR,Arhasia,2004,HORSEGRAM,2335,2052,0.88,KHARIF,,,,,,
BIHAR,Arhasia,2004,JUTE,28458,223553,7.86,KHARIF,,,,,,
BIHAR,Arhasia,2004,KESARI,4303,1351,0.31,RABI,,,,,,
BIHAR,Arhasia,2004,LINSEED,1616,1193,0.74,RABI,,,,,,
BIHAR,Arhasia,2004,MAIZE,4915,13384,2.72,SUMMER,,,,,,
BIHAR,Arhasia,2004,MAIZE,8560,24607,2.87,TOTAL,,,,,,
BIHAR,Arhasia,2004,MAIZE,3645,11223,3.08,RABI,,,,,,
BIHAR,Arhasia,2004,MASOOR,2832,1495,0.53,RABI,,,,,,
BIHAR,Arhasia,2004,MESTA,2241,17886,7.98,KHARIF,,,,,,
BIHAR,Arhasia,2004,MOONG,8840,4592,0.52,TOTAL,,,,,,
BIHAR,Arhasia,2004,MOONG,1148,500,0.44,KHARIF,,,,,,
BIHAR,Arhasia,2004,MOONG,7692,4092,0.53,SUMMER,,,,,,
BIHAR,Arhasia,2004,ONION,471,3749,7.96,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,OTHER KHARIF PULSES,,2514,,KHARIF,,,,,,
BIHAR,Arhasia,2004,PEAS & BEANS (PULSES),772,679,0.88,RABI,,,,,,
BIHAR,Arhasia,2004,POTATO,5513,44718,8.11,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,RAGI,856,733,0.86,KHARIF,,,,,,
BIHAR,Arhasia,2004,RAPESEED &MUSTARD,3220,3304,1.03,RABI,,,,,,
BIHAR,Arhasia,2004,RICE,13657,19415,1.42,SUMMER,,,,,,
BIHAR,Arhasia,2004,RICE,24655,15306,0.62,AUTUMN,,,,,,
BIHAR,Arhasia,2004,RICE,115964,73886,0.64,TOTAL,,,,,,
BIHAR,Arhasia,2004,SANNHAMP,,960,,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,SESAMUM,32,25,0.78,KHARIF,,,,,,
BIHAR,Arhasia,2004,SMALL MILLETS,262,209,0.8,KHARIF,,,,,,
BIHAR,Arhasia,2004,SUGARCANE,144,5254,36.49,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,SUNFLOWER,1218,1734,1.42,KHARIF,,,,,,
BIHAR,Arhasia,2004,SWEET POTATO,706,8503,12.04,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,TOBACCO,,5,,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,TURMERIC,224,221,0.99,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,WHEAT,53828,33278,0.62,RABI,,,,,,
BIHAR,Arhasia,2004,BANANA,484,3964,8.19,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,DRY CHILLIES,232,160,0.69,WHOLE YEAR,,,,,,
BIHAR,Arhasia,2004,DRY GINGER,41,62,1.51,KHARIF,,,,,,
BIHAR,Arhasia,2004,JOWAR,1805,1830,1.01,KHARIF,,,,,,
BIHAR,Arhasia,2004,OTHER RABI PULSES,,96,,RABI,,,,,,
BIHAR,Arhasia,2004,RICE,77652,39165,0.5,WINTER,,,,,,
BIHAR,Arhasia,2004,URAD,1210,911,0.75,KHARIF,,,,,,
BIHAR,Arval,2007,MAIZE,216,864,4,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MESTA,,56,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,HORSEGRAM,,13,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MAIZE,34,103,3.03,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,URAD,15,12,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,RICE,10,13,1.3,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,RAGI,50,41,0.82,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,TURMERIC,,7,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,URAD,20,16,0.8,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MESTA,,52,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,URAD,49,30,0.61,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,SANNHAMP,7,6,0.86,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,ONION,106,729,6.88,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,RICE,31856,54084,1.7,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,GARLIC,,29,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,URAD,52,40,0.77,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,WHEAT,14770,40533,2.74,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,SUNFLOWER,2,2,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,RICE,10,8,0.8,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MAIZE,50,155,3.1,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,GARLIC,,29,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,SWEET POTATO,3,45,15,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MOONG,122,82,0.67,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MOONG,83,56,0.67,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,WHEAT,11120,26290,2.36,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,GARLIC,,15,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,ARHAR (TUR),120,118,0.98,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,SUGARCANE,86,3625,42.15,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,LINSEED,128,106,0.83,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,SESAMUM,61,43,0.7,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,OTHER KHARIF PULSES,,2,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MAIZE,116,328,2.83,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MOONG,120,66,0.55,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,DRY CHILLIES,,13,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MAIZE,199,701,3.52,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,GROUNDNUT,69,34,0.49,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,RICE,35604,62215,1.75,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,BARLEY,222,228,1.03,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,WHEAT,11266,22471,1.99,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,RAGI,17,11,0.65,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,RICE,10,13,1.3,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,SUNFLOWER,13,19,1.46,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,RAGI,45,30,0.67,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MAIZE,798,1323,1.66,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,POTATO,814,6105,7.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,SANNHAMP,8,33,4.17,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,POTATO,1058,6808,6.43,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,RAPESEED &MUSTARD,270,605,2.24,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MASOOR,3043,2468,0.81,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,LINSEED,165,139,0.84,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,KESARI,3075,1885,0.61,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MASOOR,2185,1623,0.74,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,SUGARCANE,99,3671,37.08,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MAIZE,250,428,1.71,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,TURMERIC,,10,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,ARHAR (TUR),148,149,1.01,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,GRAM,763,613,0.8,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,HORSEGRAM,,39,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MAIZE,853,2110,2.47,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MOONG,145,81,0.56,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,GRAM,992,1061,1.07,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,SESAMUM,27,22,0.81,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,PEAS & BEANS (PULSES),1143,1068,0.93,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,SESAMUM,75,61,0.81,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,CORIANDER,,7,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,RICE,31836,54058,1.7,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,RICE,10,13,1.3,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,RICE,26814,42672,1.59,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MASOOR,3090,1934,0.63,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MAIZE,178,627,3.52,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MAIZE,787,1645,2.09,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,BARLEY,241,171,0.71,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,RAPESEED &MUSTARD,102,90,0.88,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,ARHAR (TUR),76,96,1.26,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,RAPESEED &MUSTARD,243,505,2.08,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,CORIANDER,,9,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MESTA,,39,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,BARLEY,141,146,1.04,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MOONG,17,9,0.53,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,WHEAT,11622,21265,1.83,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,GROUNDNUT,2,1,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,DRY CHILLIES,,9,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,ONION,107,786,7.35,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,KESARI,1982,1510,0.76,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,SUNFLOWER,8,11,1.38,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,SESAMUM,69,54,0.78,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,OTHER KHARIF PULSES,,15,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MAIZE,632,840,1.33,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MASOOR,2814,2445,0.87,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MAIZE,450,519,1.15,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,RICE,24656,19357,0.79,WINTER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MAIZE,149,480,3.22,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,ARHAR (TUR),60,68,1.13,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MOONG,37,18,0.49,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,SUGARCANE,49,1762,35.96,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,SUGARCANE,11,385,35,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,DRY GINGER,,5,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MASOOR,2673,2213,0.83,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,POTATO,1326,6597,4.98,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,POTATO,738,6391,8.66,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,CORIANDER,,2,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,DRY CHILLIES,,2,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,URAD,17,13,0.76,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,ARHAR (TUR),24,24,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MAIZE,798,1700,2.13,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,OTHER KHARIF PULSES,,10,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MOONG,24,14,0.58,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,KESARI,2345,1548,0.66,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,RICE,26872,42723,1.59,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,LINSEED,167,141,0.84,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,DRY GINGER,,4,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,MOONG,39,26,0.67,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,GARLIC,,31,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MOONG,121,67,0.55,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,OTHER RABI PULSES,,24,,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MOONG,157,84,0.54,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,GROUNDNUT,2,1,0.5,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MOONG,53,32,0.6,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,HORSEGRAM,,15,,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,ONION,120,869,7.24,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MAIZE,459,619,1.35,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MAIZE,277,844,3.05,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,MAIZE,397,533,1.34,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MAIZE,112,322,2.88,SUMMER,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,POTATO,964,5761,5.98,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,PEAS & BEANS (PULSES),1248,1344,1.08,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,SUNFLOWER,18,18,1,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,MAIZE,396,853,2.15,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,LINSEED,128,100,0.78,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,BARLEY,160,139,0.87,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,MOONG,53,42,0.79,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,WHEAT,11172,20000,1.79,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,RICE,58,51,0.88,AUTUMN,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,GRAM,869,615,0.71,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,DRY CHILLIES,,7,,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,POTATO,405,2454,6.06,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,BARLEY,155,114,0.74,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,SUGARCANE,65,1710,26.31,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,SESAMUM,117,110,0.94,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,GROUNDNUT,21,10,0.48,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2005,RAPESEED &MUSTARD,315,242,0.77,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,MOONG,100,54,0.54,TOTAL,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,SWEET POTATO,1,13,13,WHOLE YEAR,7.4,0.75,300,55,250,1115
BIHAR,Arval,2007,SANNHAMP,8,33,4.17,KHARIF,7.4,0.75,300,55,250,1115
BIHAR,Arval,2004,PEAS & BEANS (PULSES),1142,1005,0.88,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2008,PEAS & BEANS (PULSES),1128,1085,0.96,RABI,7.4,0.75,300,55,250,1115
BIHAR,Arval,2003,ONION,95,726,7.64,WHOLE YEAR,7.4,0.75,300,55,250,1115
