,disease,area_affected,crop,stage,yield
668,12,2.882625485,2,0,0.466552521
669,12,47.46511916,2,2,0.2081115285
670,11,90.34551238,2,2,0.1263927839
671,12,56.82569441,2,0,0.2140317484
672,13,31.56135725,2,2,0.1163026807
673,12,51.18149381,2,2,0.2047877544
674,12,83.2902315,2,0,0.2052874389
675,13,37.39935791,2,1,0.1164552221
676,12,38.91231989,2,0,0.2309460196
677,13,72.76380012,2,2,0.1091645808
678,13,61.67474237,2,0,0.1199612707
679,11,66.08066393,2,0,0.1399511288
680,11,25.61269567,2,0,0.1619100473
681,11,25.30421138,2,1,0.1440735412
682,11,69.6750799,2,2,0.1326169931
683,12,35.04782537,2,2,0.206791143
684,13,18.19417673,2,1,0.1331618691
685,11,99.47487605,2,2,0.1269139884
686,12,53.81271615,2,0,0.2176687961
687,12,20.29190364,2,0,0.2445841021
688,12,20.87384685,2,2,0.2181356725
689,11,5.839521342,2,2,0.1792982776
690,12,39.42367486,2,0,0.2255716049
691,13,87.47608736,2,0,0.1167648891
692,11,19.01406194,2,2,0.1408716636
693,12,80.03359425,2,2,0.2045098576
694,12,68.19744188,2,0,0.2140121522
695,13,32.00768779,2,1,0.1214458735
696,13,43.34983764,2,2,0.1130898305
697,13,97.5561415,2,0,0.1161935226
698,11,98.43830607,2,0,0.1347423637
699,11,85.80401843,2,0,0.135781971
700,13,32.60352349,2,2,0.1147716802
701,12,73.72740055,2,1,0.2062861117
702,11,72.89412833,2,0,0.1389929625
703,11,58.96957058,2,1,0.1321034815
704,13,5.117861996,2,2,0.1653166512
705,11,2.336332871,2,0,0.4258238686
706,12,42.12302235,2,1,0.217615615
707,13,92.88613415,2,1,0.1103077183
708,12,41.33723706,2,2,0.2079021116
709,13,65.13466986,2,0,0.1217146405
710,13,78.80926292,2,2,0.1102654546
711,13,98.09721062,2,0,0.1151907315
712,12,77.31678304,2,1,0.2021789327
713,13,69.80020566,2,0,0.118648046
714,11,25.60223621,2,2,0.1381913687
715,12,26.67846352,2,0,0.2399058099
716,13,94.46674082,2,0,0.11567935
717,13,64.36013336,2,0,0.122748277
718,12,77.81690279,2,0,0.2141852854
719,11,35.29306803,2,0,0.1512543805
720,13,33.18418234,2,0,0.1312779903
721,11,78.2196605,2,0,0.1361100206
722,12,40.50094907,2,1,0.2048208821
723,13,91.4353193,2,2,0.1097969801
724,13,74.57750353,2,0,0.118953138
725,13,83.25971397,2,0,0.1161813234
726,13,88.16030321,2,1,0.1084152768
727,11,66.49396672,2,2,0.1266323325
728,11,88.57979993,2,1,0.1309686045
729,13,93.91737829,2,2,0.1106923305
730,11,56.95216773,2,1,0.1321500058
731,11,64.79238417,2,1,0.1328844953
732,12,15.08586095,2,0,0.2614527726
733,12,96.80924515,2,1,0.2088744616
734,12,63.28376397,2,1,0.2127515549
735,13,26.7938642,2,2,0.1195418239
736,11,98.59938688,2,2,0.1272210092
737,13,33.91604388,2,1,0.1188107077
738,12,80.26711823,2,1,0.2064342379
739,13,98.64970114,2,1,0.1094959744
740,11,33.64010209,2,0,0.1545312314
741,12,85.2758731,2,0,0.2125149045
742,13,9.025156081,2,1,0.1593395366
743,12,50.81890184,2,2,0.2060615186
744,13,12.2893357,2,0,0.181876147
745,13,3.661536366,2,1,0.224654036
746,11,38.31040465,2,1,0.1370711104
747,12,75.91235754,2,1,0.2029660122
748,11,73.91695468,2,1,0.1309735733
749,12,33.87903603,2,0,0.2262477186
750,12,6.067021558,2,0,0.3513086169
751,12,9.633286895,2,0,0.2998708755
752,13,46.62150548,2,1,0.1171333511
753,11,63.30336024,2,1,0.129620751
754,13,87.71231193,2,1,0.1124242876
755,13,21.75131076,2,1,0.1288650788
756,13,44.24176459,2,2,0.1137213745
757,13,22.31972415,2,2,0.1200868882
758,13,87.03430945,2,0,0.1165666354
759,13,12.80157889,2,2,0.1295935653
760,11,40.81082824,2,1,0.1375509486
761,13,59.66636851,2,0,0.1201350305
762,13,80.91264273,2,0,0.1169933206
763,13,46.77814115,2,0,0.1262819682
764,11,88.96917099,2,0,0.1354096371
765,12,43.68507334,2,2,0.2103042949
766,12,11.7270595,2,0,0.2803394764
767,13,39.49758991,2,2,0.1141027531
768,13,1.353307198,2,0,0.5314094881
769,13,78.59482904,2,2,0.1102038348
770,12,48.32300337,2,2,0.2048466032
771,11,7.760948762,2,1,0.1862307271
772,12,22.06485642,2,2,0.2166781298
773,11,15.4973491,2,1,0.1567832995
774,12,87.87404501,2,0,0.2100883786
775,13,56.20458916,2,2,0.1109403175
776,11,54.64752306,2,0,0.1423451143
777,13,91.58175639,2,1,0.1119256347
778,11,50.69944325,2,2,0.1318886801
779,12,90.15496017,2,0,0.2165838012
780,11,24.12850755,2,1,0.1466517307
781,13,26.39650625,2,2,0.1167769499
782,13,64.56666344,2,1,0.1137809332
783,13,44.19877784,2,0,0.1280773911
784,11,62.98833818,2,1,0.131354444
785,12,62.50907043,2,2,0.2068900199
786,13,86.19937419,2,0,0.1163807782
787,12,38.81170435,2,2,0.2042104607
788,11,57.69343618,2,0,0.1443100958
789,11,89.68720827,2,2,0.1278709203
790,12,91.44944823,2,2,0.2030715508
791,11,79.78249336,2,1,0.1310865067
792,11,3.192022256,2,2,0.2184519426
793,13,83.64663557,2,0,0.1156005533
794,12,7.214999277,2,0,0.3265772725
795,13,54.51028859,2,0,0.1225127552
796,12,30.77143146,2,1,0.2099589471
797,13,44.11561741,2,1,0.1171352572
798,11,27.88895521,2,0,0.1601379079
799,11,76.88297132,2,1,0.1308062361
800,12,61.3276134,2,1,0.2084993272
801,13,82.91291016,2,2,0.1089333806
802,13,98.56829788,2,2,0.1099493218
803,12,63.12268491,2,0,0.2150903108
804,11,70.89061219,2,2,0.1290139829
805,11,87.36484552,2,2,0.1311602142
806,12,18.74283164,2,2,0.2134525682
807,12,4.378792481,2,0,0.3845487226
808,11,96.81698692,2,0,0.1370409866
809,11,66.14216257,2,1,0.1322998134
810,13,60.50415812,2,1,0.1153174754
811,11,21.50525003,2,1,0.1456656
812,13,52.32479837,2,1,0.11452742
813,12,32.26251496,2,1,0.2197922492
814,12,19.52484051,2,0,0.2538891667
815,12,84.75085057,2,2,0.2016117603
816,11,71.89413235,2,0,0.1383899258
817,13,91.39361283,2,0,0.1170045802
818,11,52.19647953,2,0,0.1427509993
819,13,70.77209511,2,2,0.1091553148
820,12,22.05425486,2,2,0.2203745677
821,12,15.44778207,2,2,0.2220002621
822,11,84.18297606,2,1,0.1290511612
823,13,43.88637828,2,1,0.1152269354
824,11,80.20335438,2,1,0.1292843461
825,12,97.98360164,2,1,0.2065044555
826,12,41.7004,2,2,0.2100896164
827,12,50.24812002,2,1,0.2105664655
828,13,79.21363953,2,0,0.1197860015
829,11,58.72789282,2,1,0.1336375773
830,13,9.299280308,2,2,0.1401788763
831,13,44.19971488,2,0,0.1271369324
832,12,37.91149493,2,0,0.2250738585
833,12,50.79033859,2,1,0.2169373313
834,11,96.42788296,2,0,0.1341135467
835,12,57.37768395,2,1,0.2041736232
836,11,75.71803286,2,0,0.1371694376
837,11,65.29916509,2,2,0.1313028321
838,12,24.84010466,2,2,0.2134306244
839,11,57.27984767,2,1,0.1361703523
840,12,58.7279664,2,0,0.220810421
841,11,90.90728589,2,0,0.1358384156
842,13,72.8223665,2,2,0.1106365994
843,12,49.75061021,2,2,0.2046052776
844,11,62.12033327,2,1,0.1316508518
845,13,58.85756339,2,1,0.1130777769
846,11,31.26802813,2,2,0.1362211785
847,12,23.66678322,2,0,0.2327876767
848,13,68.62701235,2,0,0.1192022487
849,13,29.04383464,2,2,0.1174270565
850,12,82.62371268,2,1,0.2046957469
851,12,93.19587615,2,0,0.2057050767
852,12,2.202647238,2,1,0.3795927627
853,12,85.02998634,2,0,0.2133277988
854,12,13.79981925,2,2,0.2256374526
855,13,49.54314055,2,0,0.1242167299
856,11,43.06945428,2,0,0.1498960156
857,13,6.393983587,2,2,0.1539481428
858,13,90.75263649,2,1,0.11107768
859,12,75.00042121,2,1,0.2087977194
860,13,65.23395042,2,2,0.1099403134
861,12,56.56451412,2,0,0.2199756687
862,12,78.61987786,2,1,0.2039255534
863,13,32.44534255,2,0,0.1366694005
864,12,78.87118239,2,2,0.2065070043
865,12,75.9360777,2,1,0.2056437646
866,12,81.94850238,2,1,0.2157591562
867,12,63.33663217,2,0,0.217431823
868,11,78.11417241,2,2,0.1308971577
869,11,24.38338735,2,0,0.1603655482
870,11,57.79874735,2,1,0.1290499109
871,13,45.27492908,2,1,0.116013203
872,12,81.2814643,2,2,0.1980607244
873,13,25.91260872,2,1,0.123938544
874,11,18.80607025,2,0,0.1757359551
875,12,12.34544927,2,1,0.2365983076
876,11,4.054398692,2,0,0.3240371577
877,13,89.97309818,2,2,0.1084140321
878,12,83.16572636,2,2,0.197717763
879,12,42.52939078,2,2,0.2071715546
880,12,59.56814542,2,2,0.2018551745
881,13,34.01597976,2,2,0.1151068637
882,11,34.41591746,2,0,0.1514881896
883,11,95.80589371,2,0,0.1357505757
884,11,16.53886979,2,0,0.1827924337
885,13,78.18563215,2,1,0.111144428
886,11,77.90588883,2,0,0.1343872841
887,12,78.57010738,2,2,0.2032240227
888,13,51.13906316,2,2,0.1117513706
889,13,42.88723487,2,0,0.1276268569
890,12,47.36698166,2,1,0.2077640442
891,12,56.47476847,2,0,0.2157063431
892,12,20.4439162,2,1,0.2216346121
893,11,25.05960036,2,0,0.1635196705
894,13,81.630572,2,2,0.1088442978
895,13,19.42081073,2,2,0.1233379334
896,12,45.53764315,2,2,0.2087477554
897,13,60.13121423,2,1,0.1130646024
898,11,92.41747483,2,1,0.1313335424
899,12,83.26751562,2,2,0.2008709288
900,12,41.47651045,2,0,0.2200011743
901,12,46.58408971,2,0,0.2160277451
902,11,1.969896052,2,1,0.3277504814
903,13,49.80210938,2,1,0.1154509681
904,13,79.32152022,2,1,0.1106673293
905,13,91.64125369,2,0,0.1159097904
906,13,95.74202199,2,2,0.1077307108
907,13,60.77743698,2,2,0.1112896228
908,12,85.399688,2,2,0.2015778002
909,13,40.23453385,2,2,0.1152119885
910,11,76.33954639,2,0,0.1403647317
911,11,97.15523885,2,2,0.1270186504
912,13,6.841818518,2,0,0.2332934667
913,12,77.45130258,2,0,0.2118975198
914,12,63.73289548,2,0,0.2261311683
915,11,34.91369692,2,2,0.1358157276
916,12,46.09180367,2,1,0.2073290177
917,11,12.54817554,2,2,0.1499837638
918,12,20.75847026,2,1,0.2302618129
919,11,75.4016898,2,0,0.1397086436
920,11,11.91798542,2,0,0.2039220818
921,11,56.21227864,2,1,0.1359626688
922,11,26.39277893,2,2,0.1384876761
923,13,16.55823538,2,2,0.1251290458
924,11,73.26190147,2,0,0.1383418278
925,13,74.47212476,2,2,0.1089835442
926,11,23.94178942,2,2,0.1390274176
927,13,70.65105188,2,1,0.1113867976
928,13,49.07907421,2,1,0.1158349129
929,11,77.83741261,2,2,0.1284943974
930,13,64.55291989,2,1,0.1144656416
931,11,65.79711236,2,2,0.1307615165
932,11,77.59053664,2,2,0.1300961061
933,12,19.22726634,2,1,0.2212259243
934,11,34.57647562,2,2,0.1347299975
935,12,46.38776595,2,0,0.2178252101
936,13,31.05066355,2,1,0.1196835378
937,11,24.60295004,2,0,0.1602016906
938,11,75.65132939,2,2,0.1310924535
939,11,69.03314065,2,1,0.1311616717
940,12,24.04764854,2,2,0.2150684335
941,13,6.880510673,2,2,0.1517126617
942,13,66.9930613,2,2,0.1096085943
943,11,52.89575885,2,1,0.1334813058
944,13,99.27966993,2,2,0.1085688246
945,12,64.16451225,2,0,0.2135211716
946,13,5.977876377,2,1,0.1835264363
947,12,32.31227875,2,0,0.2310179324
948,11,93.69070017,2,0,0.1347127358
949,11,15.11927524,2,1,0.1558532911
950,12,22.03681845,2,2,0.2192028033
951,12,34.20652102,2,0,0.2294947844
952,13,37.6343974,2,0,0.1288266966
953,13,31.75486111,2,1,0.1202094671
954,13,73.4333166,2,0,0.1193935898
955,12,33.13959485,2,1,0.2092264361
956,13,8.600614534,2,1,0.1599997167
957,12,96.35978467,2,2,0.2040432445
958,12,5.808670824,2,2,0.2549464221
959,11,23.77715379,2,1,0.1446811926
960,13,15.05233191,2,0,0.1700489215
961,12,30.22228842,2,2,0.2104791133
962,13,93.44245519,2,2,0.1122209203
963,13,75.59983714,2,2,0.1113160469
964,11,91.79583528,2,1,0.1302176883
965,12,50.26792684,2,2,0.2025419362
966,11,25.2443113,2,0,0.1633386809
967,13,10.66650892,2,1,0.1496771928
968,12,79.6566468,2,0,0.2198650114
969,12,70.52628937,2,2,0.2043267046
970,11,12.46531805,2,0,0.1991507187
971,11,84.50040354,2,1,0.129877263
972,13,54.21892503,2,1,0.1145231548
973,12,50.68554235,2,1,0.2117307858
974,13,80.51339356,2,2,0.1085522022
975,13,91.48088107,2,0,0.1150234991
976,13,53.78828198,2,0,0.1239479545
977,13,57.20730017,2,2,0.1124799968
978,13,11.26679515,2,0,0.1856338973
979,13,1.37242396,2,0,0.527072725
980,12,5.611318104,2,0,0.3524797098
981,13,18.13810616,2,1,0.1317368797
982,12,51.50983101,2,2,0.2003798233
983,11,29.44307269,2,0,0.1611518599
984,11,14.17587917,2,0,0.1907278529
985,12,35.31026345,2,1,0.213445889
986,12,3.723428055,2,0,0.4082432295
987,11,45.34509676,2,2,0.1331971532
988,12,62.54837054,2,1,0.2104517068
989,11,80.77021267,2,0,0.1384595354
990,13,60.817709,2,0,0.1233065518
991,11,67.89795173,2,2,0.1304671783
992,12,74.38418806,2,2,0.212074027
993,11,76.45231706,2,2,0.1304588022
994,12,27.51040961,2,0,0.2315840998
995,13,21.69080468,2,2,0.119640598
996,11,52.83096712,2,2,0.1300506466
997,12,80.38312307,2,2,0.210988323
998,12,61.99899201,2,2,0.2090132005
999,13,30.47694362,2,2,0.1157254293
1000,12,26.88152653,2,2,0.2222619581
1001,12,67.90756812,2,1,0.2176838707
1002,12,94.40146408,2,2,0.2041008924
1003,12,94.73521586,2,1,0.2076845544
1004,12,72.0362723,2,2,0.2069705663
1005,11,18.28624364,2,1,0.1502995911
1006,13,52.29151702,2,2,0.1126857032
1007,12,6.98880446,2,2,0.247713508
1008,11,40.29770158,2,0,0.1499833323
1009,13,74.64608884,2,0,0.1182353007
1010,13,47.2911754,2,0,0.1246786955
1011,12,30.82992602,2,0,0.2254247087
1012,11,56.35013832,2,1,0.1338924602
1013,13,84.05797046,2,1,0.1109452856
1014,12,89.17563129,2,0,0.2027897898
1015,12,85.92073057,2,2,0.2073715743
1016,13,23.24828598,2,1,0.125025217
1017,11,21.91082571,2,2,0.1428507032
1018,11,36.93192894,2,1,0.1395123278
1019,13,36.19827179,2,0,0.1314410598
1020,13,43.12037624,2,2,0.1123748277
1021,13,85.61150769,2,0,0.1173710099
1022,11,16.65132049,2,1,0.1526714095
1023,11,27.99100824,2,1,0.1453799483
1024,12,44.04538684,2,0,0.2203721745
1025,12,6.239489081,2,2,0.2530929348
1026,12,29.46101214,2,2,0.2085019937
1027,13,78.06645344,2,1,0.1108032278
1028,13,29.85096045,2,0,0.1368504738
1029,13,84.44089695,2,2,0.109168329
1030,13,7.767198022,2,2,0.1463323104
1031,12,54.73519948,2,0,0.2173604829
1032,11,34.6568698,2,0,0.1514062217
1033,12,66.91157402,2,2,0.2030357832
1034,12,38.34057153,2,0,0.2251318749
1035,13,57.34027369,2,1,0.1123892827
1036,12,40.7533941,2,1,0.2107434088
1037,13,44.4241503,2,1,0.1161580741
1038,11,93.18728829,2,1,0.1288106339
1039,13,36.2360535,2,0,0.1327457369
1040,13,48.2737321,2,1,0.1132392808
1041,11,41.18099908,2,2,0.134435715
1042,11,77.34489631,2,2,0.1304835435
1043,11,14.8532343,2,0,0.1891975439
1044,11,9.128284141,2,0,0.224062194
1045,11,22.57509904,2,2,0.1394197178
1046,12,43.67223769,2,2,0.2108425301
1047,12,81.50733292,2,0,0.2103105616
1048,12,95.52914708,2,1,0.202423037
1049,13,63.4702003,2,0,0.1202181682
1050,12,79.61447014,2,0,0.2169688793
1051,12,22.60961706,2,0,0.2458494004
1052,13,42.42781484,2,1,0.1165725616
1053,11,80.55016642,2,1,0.1292706361
1054,12,35.15947003,2,0,0.228127337
1055,13,70.75212215,2,1,0.1110983035
1056,13,13.31461977,2,1,0.1419134496
1057,13,60.29340981,2,2,0.1097282188
1058,11,59.28150447,2,0,0.1389266757
1059,11,23.30856871,2,0,0.1659529641
1060,11,98.097425,2,0,0.1379419558
1061,12,15.61208592,2,2,0.2178582142
1062,13,40.83948104,2,2,0.1132915704
1063,11,59.07760108,2,1,0.132788653
1064,11,30.12803631,2,0,0.1582759326
1065,13,81.85314393,2,0,0.1192580594
1066,13,39.51153447,2,2,0.1126303995
1067,11,32.13483581,2,0,0.1542900124
1068,11,23.58748826,2,1,0.1469955194
1069,11,84.64400469,2,0,0.135125623
1070,11,39.30137853,2,1,0.1377499123
1071,13,51.26964328,2,1,0.116598318
1072,12,17.12489581,2,1,0.228894745
1073,11,45.82985302,2,0,0.1448493758
1074,11,60.46543486,2,1,0.1344927269
1075,11,36.03608045,2,1,0.1390484821
1076,13,53.13711623,2,1,0.1172089552
1077,13,25.20380936,2,2,0.1176839471
1078,12,35.47689009,2,2,0.2111439187
1079,12,53.79354914,2,2,0.2023079041
1080,11,43.50632699,2,1,0.1346174962
1081,12,40.74950713,2,2,0.207546348
1082,11,93.07120022,2,0,0.1356371568
1083,13,79.92250184,2,2,0.1084635844
1084,11,66.17244171,2,0,0.1420352295
1085,13,83.13560048,2,1,0.1121476065
1086,11,57.09389617,2,1,0.1351587631
1087,13,50.70239736,2,0,0.1259927688
1088,11,83.87682833,2,1,0.1319952182
1089,12,86.73624091,2,2,0.2031993718
1090,11,63.3198186,2,2,0.1323087321
1091,13,88.74257697,2,0,0.114835715
1092,12,30.2350557,2,2,0.2095132367
1093,13,66.47795784,2,1,0.1105995222
1094,13,91.82918009,2,1,0.110898936
1095,13,93.16246065,2,2,0.1092761169
1096,13,75.99920292,2,1,0.1100446946
1097,13,2.521264361,2,1,0.2709078449
1098,11,19.79220081,2,0,0.1713698487
1099,13,58.9842841,2,2,0.1099653211
1100,12,48.55035139,2,0,0.2259133618
1101,11,17.64220915,2,2,0.1424044856
1102,11,99.99227948,2,2,0.1302863169
1103,11,87.67301778,2,2,0.1284844938
1104,11,12.4264962,2,2,0.1499400222
1105,13,77.75146128,2,2,0.1092474653
1106,12,61.66289047,2,0,0.2138597339
1107,13,66.52920664,2,0,0.1209592917
1108,11,17.37329835,2,0,0.1812849199
1109,12,40.99768685,2,1,0.211872465
1110,13,3.83820017,2,2,0.1866063842
1111,12,73.48020496,2,1,0.2081524555
1112,11,88.45024838,2,0,0.1353588446
1113,11,24.764703,2,2,0.1369559479
1114,11,21.64524522,2,2,0.1402936745
1115,11,68.36477679,2,0,0.1364167704
1116,12,90.95958802,2,1,0.2062866791
1117,12,99.48124904,2,2,0.2006588699
1118,12,85.28259645,2,2,0.1956754172
1119,12,57.44990326,2,2,0.1999084221
1120,12,72.20298563,2,2,0.207438979
1121,11,4.803819723,2,0,0.2963388942
1122,11,41.03260474,2,2,0.1321761551
1123,12,65.71433357,2,0,0.2215590199
1124,11,52.56797153,2,1,0.1368567334
1125,13,0.7109797101,2,2,0.4245011702
1126,12,96.64799693,2,2,0.2011171804
1127,13,94.94772705,2,0,0.1133961874
1128,13,37.94448044,2,0,0.130992305
1129,12,50.72554162,2,0,0.2150578633
1130,11,48.07385345,2,2,0.1298284222
1131,12,75.05670771,2,1,0.2024919824
1132,13,73.44887637,2,1,0.1105394308
1133,12,58.56886342,2,2,0.2166941834
1134,11,35.18232042,2,1,0.1386560264
1135,11,47.64207751,2,1,0.1380921477
1136,12,1.386975322,2,1,0.4668455654
1137,11,7.169745169,2,0,0.2500971359
1138,11,6.918177977,2,2,0.171216657
1139,12,13.39410697,2,1,0.2364333683
1140,11,23.6042715,2,0,0.1656062362
1141,12,36.08620541,2,1,0.2141170084
1142,13,70.81350634,2,1,0.1116040938
1143,12,69.38853335,2,1,0.2117880619
1144,13,29.55765587,2,2,0.1185382974
1145,13,44.29922892,2,2,0.1123862992
1146,12,41.25301378,2,2,0.2143135195
1147,11,57.90768147,2,1,0.1330085985
1148,11,20.32012032,2,1,0.1499872659
1149,12,98.03468306,2,1,0.2022244155
1150,13,43.86305248,2,1,0.1143822978
1151,13,80.47342835,2,0,0.1191934457
1152,13,63.24882697,2,0,0.120881084
1153,13,72.81901536,2,0,0.1202663547
1154,13,70.70486615,2,1,0.1123866677
1155,13,64.61524851,2,1,0.1116795982
1156,13,38.64796154,2,0,0.1313303345
1157,11,7.441134176,2,2,0.1676461598
1158,11,48.87483621,2,1,0.1357599818
1159,13,79.28542227,2,0,0.1180464953
1160,11,13.72230118,2,1,0.1620821449
1161,13,90.52153283,2,0,0.1160545983
1162,13,45.75604728,2,0,0.128129674
1163,13,93.01180357,2,2,0.1075754986
1164,13,69.74468048,2,0,0.1211600954
1165,11,95.24616212,2,1,0.1283423458
1166,12,72.15326624,2,1,0.2107757984
1167,13,0.5807762949,2,1,0.5679132381
1168,13,40.91647755,2,1,0.1162003344
1169,12,49.40723814,2,2,0.2122222102
1170,11,28.77755794,2,2,0.1355784661
1171,12,33.89708307,2,0,0.2242051295
1172,12,18.38579161,2,0,0.2525375094
1173,12,71.89089876,2,0,0.2138645969
1174,12,85.48125948,2,0,0.206716878
1175,12,73.72440172,2,2,0.2002673519
1176,11,19.99919202,2,0,0.1726319197
1177,13,10.08552868,2,0,0.195765426
1178,12,30.42953795,2,1,0.2129965123
1179,12,98.31882244,2,2,0.1991606785
1180,11,78.32569125,2,1,0.1320632011
1181,12,18.97916086,2,2,0.2160643963
1182,12,80.7853096,2,0,0.2114896302
1183,13,8.298350203,2,2,0.1435910734
1184,11,24.07530236,2,1,0.142360759
1185,12,66.25096788,2,0,0.2148564046
1186,12,79.54108894,2,0,0.2209288254
1187,13,88.70128616,2,0,0.116039868
1188,12,97.97296434,2,1,0.2049102704
1189,11,32.86548329,2,1,0.1413551046
1190,13,85.55210326,2,0,0.117216698
1191,11,75.30477942,2,2,0.1281962515
1192,12,27.30835964,2,1,0.222975291
1193,11,70.5619073,2,2,0.1303459486
1194,13,60.12240183,2,2,0.1094901977
1195,12,24.20608839,2,2,0.2189059657
1196,13,66.72623799,2,1,0.112836646
1197,12,47.4346154,2,0,0.2193696605
1198,11,75.64584432,2,2,0.127572071
1199,11,94.54537845,2,1,0.1327774975
1200,11,49.59311359,2,2,0.1316383543
1201,12,95.5759669,2,1,0.2048704299
1202,11,70.00006124,2,0,0.1380920965
1203,13,48.24698173,2,1,0.11386919
1204,11,8.519121023,2,0,0.231559571
1205,13,62.83580777,2,0,0.1203436073
1206,12,68.33917568,2,2,0.2031207831
1207,12,13.73457773,2,0,0.2692246319
1208,13,19.26302985,2,0,0.1530654039
1209,11,68.47186965,2,1,0.1328019854
1210,12,5.908851252,2,0,0.3440897916
1211,13,41.06743347,2,2,0.1121677493
1212,12,35.78792249,2,2,0.2072618999
1213,12,3.511433512,2,0,0.425242739
1214,13,22.09419942,2,1,0.1271707097
1215,13,50.34981937,2,1,0.1146729759
1216,12,65.76063322,2,1,0.2070890729
1217,12,93.18234257,2,2,0.2001324406
1218,11,53.29787834,2,0,0.139941371
1219,12,27.22370638,2,2,0.2155423101
1220,13,82.16905617,2,2,0.1091137114
1221,11,44.79811211,2,2,0.1351834382
1222,13,23.03728936,2,0,0.1449990051
1223,12,29.03150807,2,2,0.2066665047
1224,11,3.807486875,2,1,0.240442921
1225,12,27.79824656,2,1,0.2189416499
1226,12,18.25268155,2,0,0.2482520723
1227,11,22.25710663,2,2,0.1414584469
1228,12,40.08488252,2,2,0.2033407322
1229,11,25.21927029,2,0,0.1642235239
1230,13,37.25592009,2,0,0.129719958
1231,11,15.53274777,2,0,0.1836763753
1232,13,70.20513159,2,0,0.1203023261
1233,13,14.10273846,2,0,0.1728663497
1234,11,47.85916695,2,2,0.1332128991
1235,11,10.71722402,2,0,0.2095693231
1236,13,62.62959619,2,0,0.125017781
1237,12,27.05267048,2,2,0.2128047846
1238,11,2.75713561,2,0,0.3937948048
1239,13,32.59911335,2,0,0.1357762005
1240,12,33.02858348,2,1,0.2105984743
1241,11,22.0522169,2,2,0.1436720984
1242,11,75.66450529,2,2,0.1269073119
1243,13,48.13908724,2,1,0.1154240441
1244,12,50.64749082,2,1,0.209676375
1245,12,77.09043392,2,2,0.2035444418
1246,11,38.34377717,2,0,0.1513297629
1247,12,81.2691693,2,0,0.2064935349
1248,13,42.15512338,2,0,0.1280432741
1249,12,74.97300724,2,0,0.2077323442
1250,13,20.51586199,2,1,0.129813505
1251,12,42.39592492,2,2,0.2076600205
1252,11,54.96857656,2,1,0.1367542106
